shipment_id,origin_country,destination_country,transport_mode,product_type,ship_date,delivery_date,weight_kg,cost_usd,delay_days,status
6025,China,Chile,Terrestre,Maquinaria,2025-06-16,2025-06-22,12924.86,10733.34,6,Retrasado
6026,España,Perú,Aéreo,Textil,2025-10-25,2025-11-20,19172.7,31018.6,4,Retrasado
6027,Colombia,Perú,Terrestre,Electrónica,2025-09-02,2025-09-11,9352.46,21635.92,0,A tiempo
6028,Colombia,Colombia,Marítimo,Alimentos,2025-02-04,2025-02-09,4358.61,7523.24,0,A tiempo
6029,España,Perú,Marítimo,Químicos,2025-01-05,2025-01-24,4055.22,6559.01,0,A tiempo
6030,Colombia,Colombia,Aéreo,Maquinaria,2025-12-10,2025-12-26,19292.58,40962.23,1,A tiempo
6031,Perú,Colombia,Marítimo,Químicos,2025-07-16,2025-07-25,6498.09,13822.78,7,Retrasado
6032,México,Ecuador,Terrestre,Electrónica,2025-09-25,2025-10-22,19118.31,28919.77,0,A tiempo
6033,Perú,Chile,Aéreo,Maquinaria,2025-03-01,2025-04-04,7555.31,5854.57,0,A tiempo
6034,China,Ecuador,Marítimo,Electrónica,2025-09-12,2025-10-08,14534.82,15190.68,0,A tiempo
6035,Colombia,Colombia,Aéreo,Textil,2025-08-26,2025-09-30,12401.9,10880.28,3,A tiempo
6036,Alemania,México,Terrestre,Maquinaria,2025-11-26,2025-12-12,4554.68,9722.83,7,Retrasado
6037,España,México,Aéreo,Químicos,2025-04-21,2025-04-29,17211.21,34816.09,8,Retrasado
6038,Alemania,Colombia,Aéreo,Alimentos,2025-05-13,2025-06-15,5936.2,7135.46,9,Retrasado
6039,Colombia,México,Marítimo,Electrónica,2025-08-13,2025-09-21,19894.92,15921.86,1,A tiempo
6040,Brasil,Chile,Terrestre,Textil,2025-11-18,2025-12-03,9275.14,10072.54,0,A tiempo
6041,Perú,Ecuador,Terrestre,Electrónica,2025-04-09,2025-04-18,4500.02,2921.96,6,Retrasado
6042,México,Chile,Marítimo,Químicos,2025-02-04,2025-02-22,273.62,660.22,3,A tiempo
6043,China,Perú,Terrestre,Químicos,2025-04-29,2025-04-30,17101.77,37882.93,0,A tiempo
6044,México,Ecuador,Aéreo,Maquinaria,2025-08-22,2025-09-17,14610.05,7338.05,0,A tiempo
6045,México,Ecuador,Marítimo,Químicos,2025-12-31,2026-01-03,7325.5,5700.23,0,A tiempo
6046,USA,Chile,Aéreo,Electrónica,2025-03-05,2025-04-05,6386.92,7303.46,0,A tiempo
6047,México,Ecuador,Marítimo,Electrónica,2025-10-24,2025-11-18,6518.54,5013.37,7,Retrasado
6048,Perú,Colombia,Marítimo,Maquinaria,2025-03-24,2025-04-08,6024.46,13358.36,0,A tiempo
6049,Brasil,Chile,Aéreo,Textil,2025-07-07,2025-07-11,8722.93,17086.1,0,A tiempo
6050,Perú,México,Marítimo,Textil,2025-10-01,2025-11-05,9895.29,9662.93,3,A tiempo
6051,Alemania,Chile,Marítimo,Químicos,2025-02-09,2025-02-22,5472.74,9839.01,8,Retrasado
6052,China,México,Aéreo,Alimentos,2025-10-19,2025-11-21,766.72,651.54,0,A tiempo
6053,USA,Chile,Marítimo,Textil,2025-01-29,2025-02-20,5166.98,6162.66,0,A tiempo
6054,Alemania,Colombia,Aéreo,Alimentos,2025-04-29,2025-05-16,13789.49,22493.96,6,Retrasado
6055,Colombia,Perú,Terrestre,Textil,2025-01-13,2025-02-09,2161.36,2525.59,0,A tiempo
6056,Colombia,Colombia,Terrestre,Alimentos,2025-11-04,2025-11-24,1455.16,728.0,7,Retrasado
6057,Perú,Colombia,Aéreo,Electrónica,2025-08-08,2025-09-04,404.77,570.76,3,A tiempo
6058,USA,Perú,Marítimo,Químicos,2025-03-02,2025-03-05,15341.98,10725.39,2,A tiempo
6059,China,México,Aéreo,Químicos,2025-02-12,2025-02-20,14716.74,10495.61,0,A tiempo
6060,USA,Colombia,Terrestre,Alimentos,2025-06-23,2025-07-08,8539.63,14319.69,4,Retrasado
6061,USA,Perú,Aéreo,Químicos,2025-01-03,2025-01-06,3297.96,7958.61,0,A tiempo
6062,Brasil,Perú,Aéreo,Textil,2025-10-17,2025-11-15,3791.55,5915.31,3,A tiempo
6063,Colombia,Chile,Terrestre,Textil,2025-12-20,2026-01-18,11282.69,8963.42,10,Retrasado
6064,Colombia,Ecuador,Aéreo,Maquinaria,2025-01-13,2025-02-15,16033.48,18276.01,0,A tiempo
6065,Alemania,Chile,Aéreo,Maquinaria,2025-08-02,2025-09-04,18482.17,12049.31,6,Retrasado
6066,Brasil,Ecuador,Aéreo,Electrónica,2025-08-12,2025-08-18,1606.79,3277.88,0,A tiempo
6067,Colombia,Colombia,Aéreo,Alimentos,2025-01-04,2025-02-03,5369.83,7426.11,5,Retrasado
6068,Brasil,Chile,Aéreo,Maquinaria,2025-10-07,2025-10-16,13519.02,19504.53,0,A tiempo
6069,China,Colombia,Terrestre,Textil,2025-04-05,2025-04-20,3392.28,3971.75,0,A tiempo
6070,Brasil,Perú,Marítimo,Electrónica,2025-08-27,2025-08-28,14701.99,18272.47,0,A tiempo
6071,Colombia,Chile,Aéreo,Alimentos,2025-03-18,2025-03-24,15865.37,18719.11,4,Retrasado
6072,Perú,México,Terrestre,Alimentos,2025-02-02,2025-02-28,6654.61,14750.4,2,A tiempo
6073,México,Perú,Aéreo,Alimentos,2025-04-02,2025-04-04,8081.18,11693.77,3,A tiempo
6074,Perú,México,Terrestre,Químicos,2025-11-17,2025-12-13,17551.52,10180.64,10,Retrasado
6075,USA,México,Aéreo,Maquinaria,2025-10-05,2025-10-14,10452.45,14918.12,4,Retrasado
6076,China,Ecuador,Marítimo,Maquinaria,2025-06-29,2025-07-05,11866.37,29140.34,1,A tiempo
6077,México,México,Aéreo,Químicos,2025-02-12,2025-03-22,1729.75,4222.36,7,Retrasado
6078,China,Chile,Marítimo,Químicos,2025-03-18,2025-04-18,1058.88,2359.19,0,A tiempo
6079,Colombia,Colombia,Aéreo,Textil,2025-12-18,2026-01-25,12107.84,24740.67,0,A tiempo
6080,España,México,Marítimo,Textil,2025-02-21,2025-04-01,16837.22,27544.59,3,A tiempo
6081,México,Ecuador,Terrestre,Alimentos,2025-04-15,2025-04-29,16612.18,33251.55,0,A tiempo
6082,Brasil,México,Terrestre,Químicos,2025-07-22,2025-07-29,7132.8,6171.69,0,A tiempo
6083,México,Colombia,Aéreo,Alimentos,2025-05-16,2025-06-20,3634.95,8340.77,7,Retrasado
6084,USA,Chile,Marítimo,Electrónica,2025-04-09,2025-04-25,2905.56,4925.84,0,A tiempo
6085,Perú,México,Aéreo,Maquinaria,2025-09-05,2025-09-24,2146.91,3429.15,5,Retrasado
6086,Colombia,Perú,Aéreo,Electrónica,2025-02-27,2025-03-20,14639.77,32356.55,4,Retrasado
6087,China,Colombia,Aéreo,Textil,2025-06-22,2025-07-30,8534.14,10485.76,1,A tiempo
6088,China,México,Terrestre,Textil,2025-02-12,2025-03-04,3270.32,4058.8,5,Retrasado
6089,China,Colombia,Aéreo,Textil,2025-04-16,2025-05-14,14610.25,13592.5,9,Retrasado
6090,China,Colombia,Terrestre,Maquinaria,2025-05-12,2025-06-09,12181.3,17143.33,0,A tiempo
6091,España,Colombia,Aéreo,Textil,2025-08-22,2025-09-19,8867.22,7830.45,0,A tiempo
6092,Perú,Colombia,Terrestre,Químicos,2025-06-17,2025-06-20,13123.55,13984.92,3,A tiempo
6093,China,Ecuador,Aéreo,Maquinaria,2025-04-14,2025-05-18,9681.4,20630.27,0,A tiempo
6094,Brasil,Ecuador,Aéreo,Químicos,2025-09-07,2025-09-13,9054.98,21375.31,0,A tiempo
6095,USA,Ecuador,Terrestre,Electrónica,2025-06-22,2025-07-14,9994.3,17270.65,4,Retrasado
6096,Brasil,Colombia,Terrestre,Alimentos,2025-09-22,2025-09-30,1306.59,2391.88,3,A tiempo
6097,México,Chile,Marítimo,Alimentos,2025-05-21,2025-05-25,16490.35,14423.76,3,A tiempo
6098,USA,Perú,Aéreo,Químicos,2025-09-22,2025-09-26,19076.83,33516.01,1,A tiempo
6099,Brasil,Ecuador,Aéreo,Textil,2025-07-27,2025-08-20,4405.02,7634.28,0,A tiempo
6100,Colombia,Colombia,Marítimo,Maquinaria,2025-04-01,2025-04-16,10101.14,21668.84,0,A tiempo
6101,China,Ecuador,Terrestre,Químicos,2025-07-18,2025-08-26,8626.89,13351.71,5,Retrasado
6102,España,Perú,Terrestre,Maquinaria,2025-02-19,2025-03-10,9945.22,24457.93,4,Retrasado
6103,Perú,Ecuador,Marítimo,Alimentos,2025-01-04,2025-01-31,4308.49,2763.14,0,A tiempo
6104,Perú,Colombia,Aéreo,Alimentos,2025-09-10,2025-09-25,15985.55,32456.1,4,Retrasado
6105,Colombia,Ecuador,Marítimo,Alimentos,2025-03-06,2025-04-13,19356.99,41886.77,7,Retrasado
6106,España,Chile,Terrestre,Textil,2025-08-05,2025-08-15,14757.01,22278.7,0,A tiempo
6107,Perú,Colombia,Terrestre,Químicos,2025-06-20,2025-07-18,1462.58,3130.83,7,Retrasado
6108,USA,Chile,Terrestre,Textil,2025-06-09,2025-06-28,18417.19,22099.61,6,Retrasado
6109,Perú,México,Marítimo,Alimentos,2025-04-25,2025-04-28,1737.38,4225.5,2,A tiempo
6110,USA,México,Aéreo,Alimentos,2025-07-10,2025-08-18,8625.17,8747.14,0,A tiempo
6111,Alemania,México,Terrestre,Electrónica,2025-12-21,2026-01-21,10773.68,15655.51,2,A tiempo
6112,Perú,Perú,Aéreo,Químicos,2025-10-07,2025-10-09,8778.13,19353.85,5,Retrasado
6113,China,Ecuador,Terrestre,Alimentos,2025-06-01,2025-06-21,12970.37,7688.4,0,A tiempo
6114,China,Ecuador,Terrestre,Químicos,2025-11-15,2025-12-21,18349.96,42576.82,14,Retrasado
6115,Perú,Colombia,Terrestre,Alimentos,2025-07-12,2025-07-18,10049.07,14145.55,5,Retrasado
6116,USA,Chile,Terrestre,Electrónica,2025-12-26,2026-01-21,14666.61,35719.57,0,A tiempo
6117,Alemania,Chile,Aéreo,Químicos,2025-12-21,2025-12-23,16896.92,22500.07,0,A tiempo
6118,Perú,Colombia,Marítimo,Maquinaria,2025-01-11,2025-01-26,15160.84,12739.56,0,A tiempo
6119,España,México,Terrestre,Químicos,2025-03-05,2025-03-06,17584.96,18105.98,0,A tiempo
6120,España,Chile,Aéreo,Químicos,2025-11-03,2025-12-04,12511.68,21745.51,16,Retrasado
6121,China,Ecuador,Terrestre,Electrónica,2025-05-13,2025-05-16,11605.04,7098.68,5,Retrasado
6122,China,Perú,Marítimo,Textil,2025-04-01,2025-04-02,7624.91,4973.62,0,A tiempo
6123,Colombia,Chile,Terrestre,Maquinaria,2025-07-15,2025-08-17,3081.17,3668.8,0,A tiempo
6124,Brasil,Ecuador,Terrestre,Alimentos,2025-09-03,2025-10-04,5842.35,3618.92,2,A tiempo
6125,Alemania,México,Marítimo,Químicos,2025-04-26,2025-05-12,14757.45,23812.23,3,A tiempo
6126,Perú,Perú,Terrestre,Alimentos,2025-11-10,2025-11-26,18219.65,30131.18,4,Retrasado
6127,México,México,Aéreo,Electrónica,2025-07-02,2025-07-23,3106.66,6719.69,5,Retrasado
6128,USA,Ecuador,Terrestre,Electrónica,2025-03-26,2025-04-28,4887.9,11011.63,9,Retrasado
6129,Brasil,México,Marítimo,Maquinaria,2025-09-04,2025-10-04,14471.33,31316.25,0,A tiempo
6130,Colombia,Colombia,Marítimo,Alimentos,2025-06-21,2025-07-11,17131.38,13586.12,0,A tiempo
6131,Perú,Ecuador,Terrestre,Electrónica,2025-02-25,2025-02-28,12497.77,13970.25,0,A tiempo
6132,USA,México,Terrestre,Químicos,2025-01-27,2025-02-14,9552.06,11213.09,0,A tiempo
6133,USA,Colombia,Terrestre,Alimentos,2025-08-09,2025-08-18,14693.05,18771.16,0,A tiempo
6134,Colombia,Colombia,Terrestre,Textil,2025-01-24,2025-03-01,15148.64,29177.54,0,A tiempo
6135,México,México,Marítimo,Maquinaria,2025-12-22,2026-01-21,9250.41,10542.33,0,A tiempo
6136,México,México,Marítimo,Textil,2025-03-16,2025-04-09,4291.17,4398.19,0,A tiempo
6137,China,Colombia,Aéreo,Alimentos,2025-12-27,2026-02-01,13246.12,15803.01,0,A tiempo
6138,México,Ecuador,Terrestre,Electrónica,2025-04-28,2025-06-05,17755.16,38544.58,0,A tiempo
6139,España,Ecuador,Marítimo,Textil,2025-12-05,2025-12-27,6060.67,14739.68,3,A tiempo
6140,China,México,Terrestre,Maquinaria,2025-08-21,2025-09-05,8460.61,17127.83,1,A tiempo
6141,Brasil,Perú,Aéreo,Maquinaria,2025-02-05,2025-03-05,9551.16,16324.41,5,Retrasado
6142,México,Chile,Marítimo,Textil,2025-04-04,2025-05-10,13407.4,15014.4,0,A tiempo
6143,Alemania,México,Marítimo,Alimentos,2025-05-24,2025-06-30,17438.86,39130.43,1,A tiempo
6144,China,Colombia,Aéreo,Electrónica,2025-06-03,2025-06-10,14486.59,19967.37,12,Retrasado
6145,Alemania,Perú,Aéreo,Alimentos,2025-07-25,2025-08-02,5092.14,5870.26,0,A tiempo
6146,USA,Perú,Aéreo,Alimentos,2025-08-06,2025-08-09,17380.96,31569.43,3,A tiempo
6147,Colombia,Chile,Terrestre,Maquinaria,2025-04-24,2025-05-09,11239.06,18758.76,6,Retrasado
6148,Brasil,Chile,Terrestre,Textil,2025-02-02,2025-03-03,4157.4,7472.25,1,A tiempo
6149,Perú,Perú,Aéreo,Maquinaria,2025-09-10,2025-10-02,18768.1,18036.6,0,A tiempo
6150,Perú,Ecuador,Aéreo,Químicos,2025-06-18,2025-07-12,4353.04,10438.73,4,Retrasado
6151,China,Colombia,Marítimo,Textil,2025-09-07,2025-09-10,12212.2,13824.93,0,A tiempo
6152,España,México,Aéreo,Textil,2025-07-27,2025-08-04,13905.35,16753.13,0,A tiempo
6153,Brasil,Perú,Aéreo,Químicos,2025-01-03,2025-02-05,19552.08,21040.02,0,A tiempo
6154,Alemania,Chile,Marítimo,Electrónica,2025-10-20,2025-11-19,8074.15,11810.19,0,A tiempo
6155,México,Chile,Aéreo,Textil,2025-10-08,2025-11-04,17592.55,34834.53,6,Retrasado
6156,Perú,Chile,Marítimo,Químicos,2025-05-28,2025-07-04,16679.73,13798.22,15,Retrasado
6157,México,Perú,Aéreo,Electrónica,2025-10-13,2025-11-08,3606.61,5387.98,0,A tiempo
6158,Colombia,Chile,Aéreo,Químicos,2025-01-07,2025-01-12,11388.7,18695.25,0,A tiempo
6159,España,Ecuador,Marítimo,Textil,2025-06-05,2025-07-03,3398.05,5555.97,0,A tiempo
6160,Alemania,Ecuador,Terrestre,Electrónica,2025-06-05,2025-06-15,7254.88,5162.38,0,A tiempo
6161,Perú,Colombia,Aéreo,Maquinaria,2025-03-13,2025-04-03,12036.69,7126.69,4,Retrasado
6162,Brasil,Colombia,Terrestre,Textil,2025-03-22,2025-04-23,6768.24,5675.21,5,Retrasado
6163,España,Ecuador,Marítimo,Electrónica,2025-01-18,2025-02-04,9053.56,8424.12,0,A tiempo
6164,Perú,Perú,Aéreo,Textil,2025-08-29,2025-09-10,17343.0,15955.82,0,A tiempo
6165,USA,Colombia,Marítimo,Textil,2025-12-16,2025-12-17,17468.05,26804.57,8,Retrasado
6166,México,Colombia,Marítimo,Electrónica,2025-12-05,2026-01-08,1150.51,1752.16,0,A tiempo
6167,USA,Perú,Terrestre,Maquinaria,2025-03-15,2025-03-24,3450.44,4156.19,0,A tiempo
6168,Alemania,Colombia,Aéreo,Alimentos,2025-07-17,2025-08-24,6710.3,12959.06,12,Retrasado
6169,Colombia,México,Aéreo,Textil,2025-10-17,2025-11-09,6492.57,10190.78,0,A tiempo
6170,Perú,México,Terrestre,Químicos,2025-05-01,2025-05-02,12055.0,13274.54,6,Retrasado
6171,Alemania,Ecuador,Aéreo,Químicos,2025-03-05,2025-03-29,18425.03,31553.24,0,A tiempo
6172,Perú,México,Aéreo,Textil,2025-01-08,2025-02-12,8292.46,7384.69,1,A tiempo
6173,China,México,Terrestre,Electrónica,2025-09-27,2025-10-05,1801.11,3980.11,4,Retrasado
6174,Colombia,Perú,Aéreo,Textil,2025-04-09,2025-04-13,15649.07,8150.26,4,Retrasado
6175,Colombia,Colombia,Terrestre,Químicos,2025-03-10,2025-04-17,2188.84,1617.12,3,A tiempo
6176,Alemania,Ecuador,Terrestre,Maquinaria,2025-11-25,2025-12-13,773.05,1131.7,2,A tiempo
6177,Colombia,Chile,Marítimo,Textil,2025-10-29,2025-12-07,19742.3,18268.18,0,A tiempo
6178,USA,Chile,Terrestre,Maquinaria,2025-10-18,2025-11-09,1218.96,2957.73,13,Retrasado
6179,Brasil,Perú,Terrestre,Alimentos,2025-01-21,2025-02-11,8744.13,5527.9,0,A tiempo
6180,USA,Ecuador,Marítimo,Electrónica,2025-12-05,2025-12-15,16969.1,40831.31,0,A tiempo
6181,Colombia,México,Marítimo,Alimentos,2025-06-14,2025-07-13,3136.37,5608.77,7,Retrasado
6182,Brasil,México,Terrestre,Electrónica,2025-04-04,2025-04-21,2327.8,3720.38,9,Retrasado
6183,China,Chile,Terrestre,Alimentos,2025-09-25,2025-10-06,13810.18,17899.53,0,A tiempo
6184,Alemania,México,Marítimo,Textil,2025-01-14,2025-01-30,4691.31,8223.05,2,A tiempo
6185,México,Ecuador,Marítimo,Maquinaria,2025-02-23,2025-04-03,19097.42,47183.97,0,A tiempo
6186,Perú,México,Marítimo,Textil,2025-06-04,2025-06-16,19130.64,28524.33,0,A tiempo
6187,Colombia,Chile,Marítimo,Textil,2025-12-21,2026-01-05,13230.03,25185.65,0,A tiempo
6188,Alemania,México,Terrestre,Maquinaria,2025-01-13,2025-01-29,1121.99,1102.1,0,A tiempo
6189,México,Ecuador,Aéreo,Químicos,2025-01-23,2025-02-22,8139.01,17300.17,5,Retrasado
6190,Brasil,Ecuador,Aéreo,Electrónica,2025-02-12,2025-02-22,2040.78,3478.23,1,A tiempo
6191,Alemania,México,Aéreo,Electrónica,2025-04-19,2025-04-20,16035.51,9037.92,1,A tiempo
6192,Perú,Colombia,Terrestre,Químicos,2025-04-06,2025-04-07,10752.49,13114.49,0,A tiempo
6193,España,Perú,Terrestre,Textil,2025-03-04,2025-04-07,18546.48,28054.79,0,A tiempo
6194,México,Ecuador,Marítimo,Textil,2025-09-15,2025-10-03,18155.02,24674.31,0,A tiempo
6195,Colombia,Ecuador,Terrestre,Alimentos,2025-09-23,2025-10-21,6554.79,3792.71,1,A tiempo
6196,Colombia,Chile,Aéreo,Textil,2025-05-23,2025-06-14,12180.28,14371.22,0,A tiempo
6197,USA,Colombia,Terrestre,Maquinaria,2025-07-16,2025-07-18,10589.57,6217.24,0,A tiempo
6198,España,Chile,Marítimo,Electrónica,2025-07-31,2025-08-04,6202.63,6613.27,2,A tiempo
6199,Alemania,Chile,Marítimo,Químicos,2025-10-28,2025-11-17,6223.48,14454.64,4,Retrasado
